player_id,team_id,season_id,G,GS,MP,FG,FGA,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Exp,Salary
385,6,2,8,0,3.4,0.1,0.8,.250,0.0,0.3,.000,0.0,0.4,0.4,0.0,0.1,0.0,0.1,0.3,0.4,R,"$64,343"
385,6,2,8,0,3.4,0.1,0.8,.250,0.0,0.3,.000,0.0,0.4,0.4,0.0,0.1,0.0,0.1,0.3,0.4,R,
375,6,3,68,68,35.8,10.0,20.6,.572,4.7,5.4,.867,0.9,3.3,4.3,4.4,1.5,0.4,2.6,2.5,28.3,5,"$30,913,750"
372,6,3,69,69,35.5,7.6,16.4,.537,4.0,4.7,.863,0.4,2.3,2.7,7.8,1.2,0.1,2.9,2.1,21.6,3,"$8,920,795"
376,6,3,79,79,34.4,6.6,12.0,.566,2.6,3.8,.674,2.4,6.6,9.0,2.8,0.8,1.5,1.8,2.8,16.2,1,"$8,478,720"
213,6,3,68,68,32.6,5.9,9.2,.645,2.4,3.3,.733,3.3,6.5,9.8,1.7,0.8,1.2,1.4,2.3,14.3,5,"$20,000,000"
10,6,3,74,30,30.2,4.3,10.0,.517,1.8,2.4,.722,0.7,3.1,3.8,3.9,1.0,0.3,1.6,2.3,12.1,6,"$18,796,296"
378,6,3,76,46,21.7,2.3,4.7,.582,1.0,1.4,.757,0.7,1.8,2.5,1.1,0.7,0.4,0.6,2.1,6.4,2,"$7,040,880"
383,6,3,44,13,20.3,1.7,4.0,.540,0.3,0.5,.652,0.5,3.0,3.4,0.8,0.6,0.5,0.4,2.0,4.7,3,"$1,930,681"
390,6,3,77,2,20.1,3.1,6.9,.560,1.0,1.4,.694,0.3,2.0,2.3,1.5,0.5,0.1,0.7,1.6,8.7,5,"$7,426,088"
388,6,3,41,3,20.0,2.7,7.0,.511,1.4,1.5,.889,1.0,5.8,6.8,1.9,0.2,0.2,1.1,1.6,8.5,14,"$27,442,830"
110,6,3,62,25,18.1,2.1,4.6,.500,0.6,0.9,.702,0.8,2.6,3.3,0.5,0.4,0.3,0.4,1.3,5.3,2,"$1,782,621"
391,6,3,33,2,17.2,1.8,5.4,.402,0.8,1.1,.800,0.3,1.8,2.1,3.5,0.8,0.2,0.9,1.5,5.2,11,"$5,853,659"
387,6,3,8,0,11.9,2.4,4.8,.671,0.1,0.1,1.000,0.3,1.0,1.3,0.5,0.6,0.4,0.9,1.3,6.5,13,"$2,000,000"
374,6,3,5,0,11.8,1.8,4.4,.523,0.4,0.4,1.000,0.0,1.8,1.8,1.0,0.8,0.0,0.0,0.6,5.0,2,"$850,000"
374,6,3,5,0,11.8,1.8,4.4,.523,0.4,0.4,1.000,0.0,1.8,1.8,1.0,0.8,0.0,0.0,0.6,5.0,2,"$105,522"
389,6,3,48,1,10.5,1.2,2.3,.573,0.6,0.7,.912,0.2,0.8,1.0,1.6,0.4,0.1,0.5,1.0,3.3,7,"$1,836,090"
364,6,3,37,2,8.1,1.3,2.0,.653,0.4,0.5,.778,0.6,0.8,1.4,0.5,0.1,0.2,0.7,1.2,3.0,14,"$1,836,090"
386,6,3,22,2,8.0,1.1,2.3,.550,0.1,0.1,1.000,0.4,1.0,1.4,0.4,0.2,0.4,0.5,1.2,2.6,2,
384,6,3,12,0,7.0,1.0,2.3,.482,0.3,0.3,1.000,0.3,1.3,1.7,0.3,0.3,0.3,0.1,0.7,2.6,R,
30,6,3,3,0,3.3,0.7,1.0,.833,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,1.7,2,"$4,037,278"
372,6,4,68,68,35.7,8.0,17.3,.536,3.2,3.5,.892,0.6,2.7,3.3,8.6,1.3,0.1,3.6,1.7,21.7,2,"$7,040,880"
376,6,4,69,69,33.8,6.1,12.0,.522,2.4,3.7,.663,2.1,6.2,8.3,2.5,0.8,1.7,1.9,2.1,15.0,R,"$8,075,160"
213,6,4,56,56,32.3,6.6,9.7,.678,2.9,4.2,.708,3.4,7.3,10.8,1.6,0.8,1.3,1.7,1.7,16.1,4,"$20,000,000"
354,6,4,61,61,30.8,5.1,11.5,.542,2.3,2.6,.868,1.0,4.7,5.7,1.3,0.7,0.5,0.9,2.1,14.8,4,"$15,690,909"
10,6,4,19,10,29.8,5.3,12.2,.481,1.8,2.5,.745,0.7,2.7,3.4,3.9,0.8,0.3,1.7,2.1,13.6,5,"$17,500,000"
378,6,4,67,61,29.6,3.1,6.4,.544,1.8,2.3,.768,1.1,1.9,3.0,1.8,0.8,0.3,0.9,2.4,8.8,1,"$6,720,720"
397,6,4,11,11,28.7,6.2,13.7,.487,2.6,3.5,.744,1.2,2.1,3.3,2.1,0.9,0.0,2.8,2.3,16.0,3,"$6,349,671"
391,6,4,34,8,28.5,4.4,12.1,.434,2.6,3.0,.854,0.4,3.7,4.1,6.6,1.4,0.2,2.6,2.2,13.1,10,
388,6,4,74,4,22.5,4.4,10.3,.553,2.2,2.7,.838,1.2,6.1,7.2,2.2,0.4,0.2,1.3,1.4,13.6,13,"$31,258,256"
390,6,4,66,3,22.2,3.7,8.7,.544,1.3,2.0,.664,0.4,1.8,2.2,2.0,0.8,0.2,1.0,1.9,10.7,4,"$8,133,334"
58,6,4,21,1,19.4,2.1,5.0,.538,0.9,1.1,.750,0.2,2.6,2.8,4.9,0.9,0.0,1.6,1.5,6.2,15,"$2,641,691"
383,6,4,51,28,19.2,1.9,4.3,.574,0.4,0.6,.667,0.6,2.3,2.9,1.0,0.6,0.1,0.3,1.7,5.3,2,"$1,782,621"
110,6,4,63,13,16.1,2.5,5.1,.517,0.8,1.2,.707,0.7,1.9,2.6,0.7,0.5,0.3,0.7,1.7,6.1,1,"$1,517,981"
75,6,4,3,0,15.7,1.3,2.7,.625,1.0,1.3,.750,0.0,2.0,2.0,2.0,0.3,0.0,0.7,1.3,4.3,5,"$111,457"
56,6,4,36,5,13.9,1.8,4.3,.477,0.7,1.1,.632,0.4,1.5,1.9,2.5,0.7,0.0,1.0,1.1,4.8,3,"$99,380"
187,6,4,14,5,12.6,2.6,4.1,.638,1.1,2.1,.552,1.6,3.6,5.3,0.0,0.3,0.5,0.4,1.8,6.4,2,"$211,046"
358,6,4,22,0,9.3,1.0,2.8,.516,0.0,0.0,,0.4,1.3,1.7,0.5,0.3,0.0,0.5,0.8,2.9,4,
30,6,4,50,0,9.2,0.7,2.0,.485,0.3,0.4,.833,0.4,1.4,1.8,0.7,0.3,0.1,0.3,0.9,2.2,1,"$2,239,200"
394,6,4,1,0,8.0,3.0,5.0,.600,2.0,2.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,1,"$85,578"
95,6,4,2,0,7.5,0.5,2.5,.200,1.0,1.5,.667,1.0,0.5,1.5,0.5,0.0,0.5,0.0,0.5,2.0,4,"$102,831"
395,6,4,24,3,6.9,0.6,1.9,.391,0.1,0.2,.750,0.1,0.4,0.5,1.3,0.1,0.0,0.3,0.5,1.6,R,"$1,669,178"
239,6,4,31,3,6.5,0.4,0.5,.688,0.2,0.5,.429,0.5,1.6,2.1,0.2,0.1,0.3,0.2,1.1,0.9,11,"$2,641,691"
396,6,4,2,0,5.5,1.5,3.0,.500,0.0,0.0,,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0,3.0,R,"$53,176"
137,6,4,11,1,5.4,0.5,1.1,.417,0.2,0.6,.286,0.6,1.5,2.1,0.2,0.0,0.5,0.3,0.3,1.1,2,$0
393,6,4,14,0,4.5,0.4,1.3,.333,0.2,0.3,.750,0.2,0.3,0.5,0.9,0.1,0.0,0.2,0.1,1.1,R,
392,6,4,2,0,4.0,0.5,1.0,.500,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.5,1.0,7,"$128,709"
397,6,5,60,60,35.3,8.8,18.4,.519,5.2,6.4,.815,1.0,2.2,3.1,4.4,1.0,0.2,2.8,2.6,24.3,2,"$4,991,880"
372,6,5,54,50,33.1,6.7,14.9,.517,2.1,2.4,.848,0.4,2.0,2.4,6.1,1.2,0.1,3.0,2.0,17.4,1,"$6,720,720"
378,6,5,67,67,32.4,3.5,8.3,.476,1.7,2.3,.726,1.0,2.1,3.1,1.9,0.9,0.4,1.3,2.8,9.6,R,"$6,400,920"
13,6,5,35,27,31.2,3.7,7.8,.546,0.9,1.4,.612,1.5,5.2,6.7,3.1,1.7,0.5,1.6,2.1,9.3,5,
213,6,5,51,40,30.3,5.0,8.2,.616,3.1,4.5,.690,3.1,6.8,9.9,1.7,0.5,1.4,1.5,1.5,13.2,3,"$3,909,902"
205,6,5,25,25,28.9,7.2,15.2,.474,3.1,5.2,.597,4.0,9.4,13.5,2.6,1.6,1.2,3.2,2.8,17.5,8,"$27,957,238"
390,6,5,59,26,25.6,3.7,9.9,.458,1.3,1.6,.800,0.6,2.8,3.4,2.9,0.9,0.2,1.4,2.0,10.4,3,"$8,840,580"
388,6,5,25,25,24.9,4.1,10.1,.522,1.7,2.0,.824,0.7,6.8,7.4,2.5,0.6,0.1,1.5,1.0,12.2,12,"$31,258,256"
85,6,5,29,6,23.7,3.5,8.7,.496,1.4,1.7,.837,0.6,3.1,3.7,2.4,0.7,0.5,1.2,1.9,10.1,4,"$12,250,000"
402,6,5,2,0,20.0,4.0,10.5,.452,0.0,1.0,.000,1.5,2.0,3.5,2.5,1.5,0.5,1.5,2.0,9.5,4,"$110,998"
400,6,5,46,7,19.7,2.6,6.4,.485,0.5,0.8,.667,0.1,1.9,2.0,2.0,0.3,0.1,0.9,0.9,6.7,3,"$2,000,000"
401,6,5,6,3,19.3,1.7,4.3,.423,0.2,0.3,.500,0.3,2.5,2.8,2.2,0.7,0.3,1.2,1.5,3.8,5,
383,6,5,63,19,19.2,2.1,4.9,.556,0.5,0.6,.769,0.6,2.8,3.4,1.2,0.6,0.3,0.5,1.2,6.0,1,"$1,517,981"
403,6,5,16,2,17.9,3.3,5.7,.593,1.5,2.2,.686,1.6,4.4,6.0,2.5,0.5,1.2,1.4,2.8,8.3,2,"$1,620,564"
399,6,5,13,1,17.2,1.1,4.3,.286,0.3,0.3,1.000,0.5,1.4,1.8,4.5,0.3,0.1,0.5,1.6,2.8,7,"$1,620,564"
30,6,5,31,0,16.5,1.8,4.2,.538,0.7,0.9,.778,0.6,2.8,3.5,1.1,0.6,0.4,1.0,1.2,5.2,R,"$2,137,440"
405,6,5,33,1,15.2,3.4,6.5,.533,1.1,1.7,.655,1.6,3.5,5.2,1.0,0.5,1.2,1.4,2.4,8.0,12,
398,6,5,7,0,13.6,2.4,6.0,.476,0.4,0.4,1.000,0.3,1.4,1.7,1.9,0.4,0.0,0.6,1.1,6.1,4,"$221,996"
135,6,5,28,1,13.4,1.3,3.6,.441,0.9,1.4,.667,0.3,1.5,1.8,0.9,0.5,0.3,0.6,1.3,4.1,R,$0
110,6,5,40,0,12.5,1.6,3.4,.471,0.9,1.3,.725,0.6,1.8,2.4,0.6,0.4,0.3,0.6,1.3,4.1,R,"$652,366"
115,6,5,16,0,11.6,1.5,3.6,.500,0.7,0.9,.786,0.7,2.2,2.9,0.8,0.4,0.6,0.6,1.1,4.3,1,"$356,473"
404,6,5,8,0,9.5,1.3,2.3,.556,1.3,1.4,.909,1.0,1.3,2.3,0.5,0.3,0.5,0.4,0.9,3.8,4,"$309,355"
231,6,5,9,0,8.3,1.0,3.7,.318,0.1,0.6,.200,0.2,0.6,0.8,0.4,0.6,0.2,0.7,0.1,2.4,1,$0
406,6,5,5,0,7.2,0.8,3.2,.250,1.0,1.8,.556,1.4,2.6,4.0,0.6,0.0,0.4,0.2,0.6,2.6,13,"$144,297"
274,6,5,6,0,4.8,0.2,0.5,.333,0.8,1.3,.625,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.0,1.2,1,$0
397,6,6,65,65,33.0,7.9,16.7,.517,3.5,4.1,.846,0.9,2.2,3.1,3.0,1.0,0.1,2.4,2.2,20.8,1,"$4,764,960"
388,6,6,56,56,31.8,5.8,13.0,.550,3.3,3.9,.854,1.0,8.8,9.8,3.2,0.6,0.3,2.5,1.6,17.6,11,"$28,942,830"
372,6,6,59,59,30.9,4.7,11.8,.476,1.1,1.2,.875,0.5,1.4,1.9,3.9,0.7,0.1,2.6,1.6,12.3,R,"$6,400,920"
141,6,6,57,51,30.2,5.1,9.9,.520,1.7,2.8,.615,4.0,6.2,10.1,2.1,0.6,0.9,1.8,2.2,12.0,8,"$18,539,130"
390,6,6,65,65,29.4,4.1,9.4,.538,1.0,1.4,.670,0.6,3.0,3.6,2.4,0.8,0.2,1.4,2.5,11.0,2,"$2,907,143"
205,6,6,8,8,28.1,7.3,13.1,.571,2.5,4.9,.513,3.0,8.1,11.1,1.8,1.5,1.4,3.6,3.1,17.5,7,"$27,093,019"
13,6,6,56,10,26.3,4.1,7.7,.596,0.9,1.3,.676,1.9,5.4,7.3,2.2,1.0,0.4,1.1,1.6,10.1,4,
411,6,6,50,3,23.2,3.7,8.4,.505,1.5,2.0,.723,0.4,2.8,3.2,2.2,0.9,0.3,1.9,2.7,10.0,R,
407,6,6,29,0,23.0,5.0,11.2,.532,2.6,3.0,.884,0.7,1.7,2.4,2.4,0.6,0.3,1.3,1.1,14.6,5,
401,6,6,24,1,16.8,1.9,4.0,.547,1.3,1.7,.732,0.4,1.9,2.3,1.4,0.5,0.3,0.9,1.3,5.6,4,"$9,600,000"
409,6,6,16,0,15.1,1.8,5.4,.436,0.3,0.8,.308,0.2,1.1,1.3,1.9,0.3,0.1,1.0,1.3,4.9,7,
346,6,6,40,1,14.8,1.8,4.3,.468,0.6,0.8,.710,0.9,1.9,2.8,0.4,0.6,0.2,0.7,1.8,4.6,2,"$2,391,985"
399,6,6,57,4,14.4,1.1,3.1,.414,0.6,0.6,.865,0.3,1.0,1.3,3.2,0.4,0.0,1.0,1.4,3.1,6,"$9,607,500"
408,6,6,29,2,14.2,2.1,4.1,.533,0.6,1.1,.515,1.1,2.8,3.9,1.5,0.6,1.1,0.7,1.9,5.0,7,
412,6,6,22,0,10.0,1.9,3.3,.569,0.6,0.9,.737,0.8,2.2,3.0,0.3,0.3,0.2,0.5,1.2,4.4,2,"$2,281,800"
383,6,6,12,0,5.9,0.8,1.1,.769,0.0,0.1,.000,0.3,1.3,1.6,0.2,0.2,0.3,0.3,0.7,1.7,R,"$375,000"
410,6,6,4,0,4.8,0.3,1.0,.250,0.0,0.0,,0.0,0.8,0.8,0.3,0.5,0.3,0.0,0.3,0.5,R,$0
394,6,6,1,0,4.0,0.0,2.0,.000,2.0,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,R,"$65,978"
215,6,6,11,0,3.2,0.6,0.9,.700,0.5,0.5,.833,0.4,0.5,0.9,0.1,0.1,0.0,0.1,0.4,1.7,R,"$151,504"
274,6,6,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,R,"$50,752"
310,6,6,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"$106,184"
390,6,7,76,75,32.2,4.7,11.1,.504,1.9,2.4,.779,0.6,4.1,4.7,2.6,0.8,0.1,1.5,2.6,13.0,1,"$2,775,000"
397,6,7,82,72,31.8,6.3,14.7,.480,2.6,3.1,.839,0.7,2.2,2.9,3.0,0.5,0.1,2.3,2.3,16.7,R,"$4,068,600"
415,6,7,34,24,28.8,4.0,10.0,.466,2.3,2.9,.806,0.8,4.7,5.5,2.9,0.7,0.5,1.4,1.8,11.6,7,
141,6,7,43,40,27.9,4.7,8.8,.529,1.6,2.5,.642,4.0,6.2,10.2,2.0,0.7,0.4,1.4,2.1,10.9,7,"$17,469,565"
422,6,7,45,45,27.4,4.3,10.1,.488,2.3,2.5,.912,0.4,2.1,2.5,2.0,0.8,0.1,0.8,2.2,12.2,4,
407,6,7,81,0,27.3,6.5,14.6,.509,2.0,2.4,.844,1.0,2.3,3.3,2.4,0.7,0.2,1.7,1.4,16.8,4,"$12,500,000"
388,6,7,22,21,27.2,5.0,12.9,.479,4.7,5.2,.904,1.5,9.4,10.9,2.2,0.3,0.2,1.9,2.5,17.0,10,"$24,119,025"
13,6,7,67,30,26.8,3.7,7.1,.554,1.4,2.0,.716,2.5,5.7,8.2,3.2,1.5,0.6,1.4,2.9,9.4,3,
420,6,7,13,13,26.5,4.2,8.2,.575,1.3,1.5,.850,0.9,1.2,2.1,2.8,0.9,0.1,1.5,2.7,10.8,10,
409,6,7,27,26,22.9,3.3,7.9,.498,0.7,0.9,.783,0.3,1.5,1.9,2.3,0.7,0.1,0.9,1.8,8.5,6,"$14,631,250"
426,6,7,11,4,20.2,2.5,7.2,.418,0.7,0.9,.800,0.0,1.6,1.6,1.9,1.0,0.3,1.0,1.7,6.7,14,"$14,720,000"
399,6,7,36,0,19.9,2.6,6.2,.502,1.1,1.3,.792,0.2,1.7,1.9,4.2,0.3,0.1,1.6,1.8,7.3,5,"$9,607,500"
365,6,7,9,1,19.6,3.0,6.1,.573,1.2,1.8,.688,0.3,1.8,2.1,2.6,0.9,0.3,1.2,1.7,8.2,3,"$177,062"
233,6,7,51,14,19.3,2.5,5.1,.527,1.1,1.7,.682,0.8,2.4,3.2,1.1,0.7,0.3,0.6,2.1,6.5,2,"$1,512,601"
417,6,7,9,5,18.8,2.4,5.3,.510,0.9,1.1,.800,1.0,2.7,3.7,1.0,1.2,0.0,0.6,1.4,6.3,3,
412,6,7,59,25,18.3,3.1,5.6,.553,1.6,2.2,.705,1.8,3.6,5.4,0.9,0.2,0.4,1.0,1.9,7.8,1,"$1,952,760"
425,6,7,3,0,17.7,0.7,3.0,.278,0.0,0.0,,0.0,1.0,1.0,0.7,0.7,0.0,1.0,0.3,1.7,2,"$323,529"
414,6,7,27,4,16.3,1.7,3.9,.491,0.4,0.5,.769,1.0,2.7,3.6,0.5,0.3,0.3,0.4,0.7,4.2,R,$0
424,6,7,16,0,15.7,2.2,4.8,.625,0.8,1.0,.813,0.0,1.8,1.8,1.1,0.2,0.1,1.1,1.4,6.8,15,
416,6,7,27,2,14.6,2.1,5.4,.435,1.0,1.4,.684,1.2,3.0,4.2,0.6,0.6,0.3,0.9,2.4,5.7,2,"$3,206,160"
419,6,7,10,0,14.4,1.2,3.9,.346,1.6,1.6,1.000,0.4,1.1,1.5,1.7,0.4,0.2,1.0,2.6,4.3,2,
133,6,7,24,0,14.3,1.7,4.5,.491,1.0,1.2,.893,0.3,1.6,2.0,0.8,0.3,0.1,0.5,0.8,5.5,4,"$540,472"
423,6,7,16,0,13.4,1.6,3.9,.500,1.2,1.7,.704,0.7,1.4,2.1,0.4,0.6,0.1,0.5,1.7,5.1,1,
413,6,7,19,3,10.2,0.6,1.9,.389,0.2,0.2,1.000,0.2,0.8,1.0,0.3,0.1,0.2,0.3,0.7,1.7,R,$0
418,6,7,36,6,9.5,1.2,3.3,.504,0.3,0.4,.786,0.1,1.3,1.4,0.6,0.2,0.1,0.4,1.2,3.6,12,"$2,393,887"
288,6,7,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"$76,236"
421,6,7,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,
151,7,1,50,50,36.1,8.9,18.9,.549,3.9,4.3,.916,1.2,3.6,4.8,4.6,1.3,0.5,2.2,2.0,24.7,13,"$41,000,000"
429,7,1,22,22,35.7,9.8,21.2,.544,5.1,6.6,.767,0.7,7.6,8.3,7.8,2.0,0.4,3.4,2.6,28.1,6,
283,7,1,57,56,32.2,5.3,11.7,.521,2.5,3.5,.722,1.4,6.3,7.8,2.3,1.1,1.1,2.1,2.3,14.7,5,"$15,500,000"
427,7,1,32,11,30.4,3.9,9.4,.502,1.8,2.0,.862,0.4,3.8,4.2,2.5,0.9,0.3,1.5,1.3,11.2,2,"$7,142,857"
428,7,1,9,9,29.6,7.8,16.9,.484,3.7,5.3,.688,1.7,8.4,10.1,4.4,0.6,2.2,2.2,1.8,20.0,12,"$43,219,440"
436,7,1,69,31,27.8,5.2,10.3,.551,1.9,2.3,.813,1.1,3.7,4.8,3.0,1.0,0.2,1.6,1.6,13.2,4,"$8,571,429"
439,7,1,72,72,27.3,5.0,12.2,.535,0.9,1.0,.905,0.6,2.8,3.4,2.0,0.7,0.4,1.2,1.1,14.0,11,"$15,873,016"
181,7,1,79,30,27.0,3.6,8.6,.496,2.5,3.1,.802,0.2,2.4,2.6,4.4,0.9,0.2,1.3,1.5,11.0,10,"$2,087,519"
435,7,1,36,29,23.1,3.7,5.3,.702,1.3,2.0,.630,2.9,4.6,7.5,2.4,0.6,1.6,1.1,2.8,8.7,1,
431,7,1,47,12,22.8,3.6,7.8,.573,1.3,1.7,.765,0.6,3.2,3.8,2.1,0.7,0.2,1.3,1.7,10.2,3,
284,7,1,12,6,21.7,5.1,6.1,.842,1.2,1.7,.700,2.1,4.5,6.6,1.3,0.8,0.8,0.7,2.3,11.4,2,
352,7,1,57,31,21.5,5.0,7.1,.702,2.4,3.4,.689,2.7,4.1,6.8,1.4,0.4,1.8,1.2,2.7,12.3,5,"$13,394,160"
298,7,1,14,0,19.6,2.0,5.1,.417,1.1,1.7,.625,0.7,2.2,2.9,1.9,0.9,0.2,0.9,1.7,5.4,5,"$9,186,594"
434,7,1,34,4,18.7,1.1,2.8,.453,0.5,0.6,.762,0.7,2.1,2.8,1.3,0.3,0.5,0.7,1.9,3.0,7,
401,7,1,20,13,18.6,3.2,6.7,.563,1.2,1.6,.742,0.2,1.5,1.7,2.8,0.6,0.2,1.1,1.7,8.7,7,"$3,150,000"
187,7,1,4,2,18.3,5.3,7.3,.724,1.3,1.5,.833,2.0,5.8,7.8,0.5,1.0,0.8,1.3,2.8,11.8,5,"$119,972"
432,7,1,57,3,15.9,3.2,7.3,.527,1.1,1.5,.698,0.2,1.4,1.6,1.4,0.5,0.1,1.4,1.6,8.7,2,"$2,019,699"
191,7,1,40,18,15.2,1.7,3.4,.578,0.3,0.3,.923,0.6,2.3,2.9,1.1,0.5,0.5,0.4,1.6,4.2,3,
440,7,1,33,3,14.8,3.0,5.7,.585,1.7,2.0,.833,0.4,1.4,1.8,2.3,0.7,0.2,1.2,1.0,8.3,2,"$47,989"
440,7,1,33,3,14.8,3.0,5.7,.585,1.7,2.0,.833,0.4,1.4,1.8,2.3,0.7,0.2,1.2,1.0,8.3,2,
438,7,1,52,4,11.2,1.3,3.3,.437,0.9,1.5,.645,0.8,1.6,2.4,0.8,0.5,0.1,0.3,0.5,3.9,1,"$2,870,400"
437,7,1,55,3,10.0,0.8,1.1,.705,0.5,0.8,.651,0.9,1.3,2.1,1.0,0.3,0.4,0.3,1.4,2.1,10,"$4,000,000"
433,7,1,8,1,8.4,1.3,1.6,.769,0.5,0.8,.667,1.0,1.6,2.6,0.3,0.0,0.3,0.1,1.0,3.0,R,
194,7,1,7,0,5.9,0.7,3.1,.273,0.0,0.0,,0.0,1.1,1.1,0.6,0.1,0.1,0.3,0.3,1.7,13,
430,7,1,16,0,3.6,0.6,1.4,.478,0.1,0.3,.500,0.1,0.3,0.3,0.4,0.1,0.1,0.3,0.6,1.5,R,
429,7,2,70,70,37.5,11.5,23.6,.573,6.8,8.7,.786,0.8,8.4,9.2,9.8,1.4,0.5,4.0,2.1,33.9,5,"$40,064,220"
151,7,2,58,58,35.0,9.7,19.5,.573,3.3,3.6,.905,0.8,4.2,5.0,5.2,1.3,0.5,1.8,1.9,25.6,12,"$37,037,037"
283,7,2,29,28,32.2,4.4,10.4,.508,1.1,1.8,.627,1.1,5.1,6.2,1.5,1.2,0.9,1.0,2.0,11.7,4,"$16,847,826"
444,7,2,79,12,26.8,5.0,12.4,.510,1.8,2.1,.852,0.3,2.9,3.2,1.8,0.5,0.1,0.9,1.3,14.4,10,
119,7,2,47,33,26.4,2.8,6.7,.538,0.9,1.2,.745,1.0,2.6,3.6,1.7,0.5,0.6,1.1,2.9,8.1,4,
253,7,2,57,33,26.4,3.1,6.6,.575,0.7,1.0,.684,0.7,2.5,3.2,2.3,0.8,0.2,1.1,1.9,8.2,3,"$4,765,339"
340,7,2,76,66,23.5,3.1,6.5,.566,1.3,1.8,.713,1.1,2.2,3.3,1.0,0.7,0.7,0.9,1.6,8.6,7,
435,7,2,55,42,23.5,4.0,5.4,.747,0.7,1.5,.506,2.5,4.4,6.9,1.1,0.7,1.4,0.9,2.6,8.8,R,
352,7,2,29,21,21.5,5.0,6.4,.780,1.2,1.9,.607,2.2,4.7,6.9,1.6,0.7,1.9,1.0,2.8,11.2,4,"$12,402,000"
434,7,2,43,7,20.3,1.5,3.4,.541,0.8,1.1,.702,0.7,2.6,3.3,1.6,0.4,0.7,0.7,1.8,4.4,6,"$11,000,000"
401,7,2,55,17,19.8,2.9,5.5,.621,1.0,1.2,.779,0.5,2.3,2.7,2.9,0.4,0.1,0.9,1.5,7.8,6,"$3,000,000"
432,7,2,73,7,13.5,2.7,6.6,.492,0.8,1.0,.776,0.3,1.5,1.8,1.5,0.3,0.1,0.8,1.1,7.3,1,"$1,719,864"
437,7,2,63,9,13.3,1.1,1.7,.684,1.0,1.4,.708,1.5,1.9,3.4,1.3,0.4,0.3,0.5,1.8,3.3,9,"$4,000,000"
443,7,2,2,0,13.0,2.5,4.5,.611,0.0,0.0,,1.0,0.5,1.5,0.0,1.5,0.0,0.5,0.5,5.5,R,
188,7,2,36,3,12.7,1.5,4.0,.472,0.5,0.5,.895,0.4,1.0,1.4,0.8,0.5,0.1,0.4,0.9,4.3,9,
445,7,2,23,2,10.3,1.4,2.6,.559,0.5,0.9,.571,1.4,2.0,3.4,0.7,0.1,0.4,0.5,1.4,3.4,8,
438,7,2,40,1,8.4,1.0,2.6,.447,0.7,1.0,.683,0.6,1.4,2.0,0.6,0.2,0.1,0.2,0.5,3.0,R,"$2,733,720"
194,7,2,26,1,8.3,0.9,2.6,.449,0.2,0.2,.833,0.2,1.3,1.5,0.6,0.2,0.1,0.5,0.5,2.5,12,"$2,019,706"
442,7,2,4,0,7.5,2.5,4.8,.553,0.3,0.8,.333,0.3,2.0,2.3,1.0,0.0,0.3,0.8,0.3,5.5,R,
446,7,2,42,0,7.4,1.3,2.9,.500,0.4,0.5,.652,0.3,0.9,1.2,0.5,0.2,0.1,0.3,0.5,3.2,1,"$1,000,000"
446,7,2,42,0,7.4,1.3,2.9,.500,0.4,0.5,.652,0.3,0.9,1.2,0.5,0.2,0.1,0.3,0.5,3.2,1,
441,7,2,6,0,6.7,0.8,1.8,.500,0.7,1.5,.444,0.5,1.0,1.5,0.7,0.0,0.7,0.7,0.8,2.5,2,
440,7,2,17,0,6.6,1.2,3.2,.398,0.6,1.0,.647,0.2,0.5,0.8,1.0,0.1,0.1,0.4,0.2,3.2,1,
151,7,3,20,20,38.2,9.8,19.2,.586,4.5,4.7,.947,1.1,4.0,5.0,6.0,1.3,0.6,1.9,2.8,27.0,11,"$38,917,057"
429,7,3,66,66,36.2,10.9,22.0,.560,7.8,10.5,.742,0.8,7.8,8.6,8.0,1.4,0.5,3.6,2.5,32.4,4,"$37,096,500"
181,7,3,53,53,34.1,6.0,13.1,.555,3.2,3.9,.821,0.4,2.7,3.1,5.3,0.7,0.3,1.7,2.3,17.7,8,
162,7,3,40,40,32.2,3.2,7.8,.540,0.8,1.0,.750,1.7,3.0,4.7,1.5,1.0,0.5,0.9,2.0,9.1,6,
447,7,3,78,55,30.3,2.5,6.0,.569,0.3,0.5,.703,0.4,3.2,3.6,1.4,0.7,0.2,0.5,2.1,7.2,9,"$10,012,800"
